cik,filing_type,date,film_number,download_link,status
858877,10-q,2007-05-24,7875287,https://www.sec.gov/Archives/edgar/data/858877/000119312507122037/d10q.htm,All Good
858877,10-q,2007-02-20,7633321,https://www.sec.gov/Archives/edgar/data/858877/000119312507034601/d10q.htm,All Good
50863,10-q,2007-11-02,71207981,https://www.sec.gov/Archives/edgar/data/50863/000089161807000624/f34863e10vq.htm,All Good
50863,10-q,2007-08-06,71025139,https://www.sec.gov/Archives/edgar/data/50863/000095013407016808/f32127e10vq.htm,All Good
50863,10-q,2007-05-03,7812188,https://www.sec.gov/Archives/edgar/data/50863/000095013407009935/f29491e10vq.htm,All Good
789019,10-q,2007-10-25,71191013,https://www.sec.gov/Archives/edgar/data/789019/000119312507225854/d10q.htm,All Good
789019,10-q,2007-04-26,7791478,https://www.sec.gov/Archives/edgar/data/789019/000119312507091808/d10q.htm,All Good
789019,10-q,2007-01-25,7553184,https://www.sec.gov/Archives/edgar/data/789019/000119312507013034/d10q.htm,All Good
949870,10-q,2007-11-06,71217789,https://www.sec.gov/Archives/edgar/data/949870/000136231007002737/c71421e10vq.htm,All Good
949870,10-q,2007-08-09,71039468,https://www.sec.gov/Archives/edgar/data/949870/000095013507004870/b66150bbe10vq.htm,All Good
949870,10-q,2007-05-10,7835808,https://www.sec.gov/Archives/edgar/data/949870/000095013507003045/b65196bbe10vq.htm,All Good
831001,10-q,2007-11-05,71212328,https://www.sec.gov/Archives/edgar/data/831001/000104746907008376/a2180583z10-q.htm,All Good
831001,10-q,2007-08-03,71024968,https://www.sec.gov/Archives/edgar/data/831001/000110465907058831/a07-21064_110q.htm,All Good
831001,10-q,2007-05-04,7821541,https://www.sec.gov/Archives/edgar/data/831001/000104746907003703/a2177694z10-q.htm,All Good
5272,10-q,2007-11-07,71222197,https://www.sec.gov/Archives/edgar/data/5272/000095012307015058/y38903e10vq.htm,All Good
5272,10-q,2007-08-08,71036296,https://www.sec.gov/Archives/edgar/data/5272/000095012307011082/y35350e10vq.htm,All Good
5272,10-q,2007-05-10,7837796,https://www.sec.gov/Archives/edgar/data/5272/000095012307007211/y32085e10vq.htm,All Good
773840,10-q,2007-10-19,71180074,https://www.sec.gov/Archives/edgar/data/773840/000093041307008062/c50643_10-q.htm,All Good
773840,10-q,2007-07-19,7988290,https://www.sec.gov/Archives/edgar/data/773840/000093041307006093/c49460_10-q.htm,All Good
773840,10-q,2007-04-20,7777396,https://www.sec.gov/Archives/edgar/data/773840/000093041307003650/c48047_10-q.htm,All Good
764180,10-q,2007-11-06,71216859,https://www.sec.gov/Archives/edgar/data/764180/000119312507236371/d10q.htm,All Good
764180,10-q,2007-08-07,71030309,https://www.sec.gov/Archives/edgar/data/764180/000119312507173166/d10q.htm,All Good
764180,10-q,2007-05-07,7823398,https://www.sec.gov/Archives/edgar/data/764180/000095012307006875/y34478e10vq.htm,All Good
51434,10-q,2007-11-07,71221311,https://www.sec.gov/Archives/edgar/data/51434/000119312507238365/d10q.htm,All Good
51434,10-q,2007-08-08,71035508,https://www.sec.gov/Archives/edgar/data/51434/000119312507175475/d10q.htm,All Good
51434,10-q,2007-05-09,7832460,https://www.sec.gov/Archives/edgar/data/51434/000119312507108163/d10q.htm,All Good
1800,10-q,2007-11-02,71210954,https://www.sec.gov/Archives/edgar/data/1800/000110465907079323/a07-25417_110q.htm,All Good
1800,10-q,2007-08-03,71024459,https://www.sec.gov/Archives/edgar/data/1800/000110465907058777/a07-18715_110q.htm,All Good
1800,10-q,2007-05-07,7824369,https://www.sec.gov/Archives/edgar/data/1800/000110465907036512/a07-10641_110q.htm,All Good
4977,10-q,2007-11-08,71227095,https://www.sec.gov/Archives/edgar/data/4977/000095014407010151/g09979e10vq.htm,All Good
4977,10-q,2007-08-08,71036363,https://www.sec.gov/Archives/edgar/data/4977/000095014407007510/g08740e10vq.htm,All Good
4977,10-q,2007-05-09,7832119,https://www.sec.gov/Archives/edgar/data/4977/000095014407004490/g07101e10vq.htm,All Good
2969,10-q,2007-07-27,71004791,https://www.sec.gov/Archives/edgar/data/2969/000095012307010378/y37432e10vq.htm,All Good
2969,10-q,2007-04-27,7793830,https://www.sec.gov/Archives/edgar/data/2969/000095012307006128/y33891e10vq.htm,All Good
2969,10-q,2007-01-26,7554595,https://www.sec.gov/Archives/edgar/data/2969/000095012307000844/y29035e10vq.htm,All Good
4904,10-q,2007-11-02,71209648,https://www.sec.gov/Archives/edgar/data/4904/000000490407000187/q307aep10q.htm,All Good
4904,10-q,2007-08-03,71024202,https://www.sec.gov/Archives/edgar/data/4904/000000490407000137/q207aep10q.htm,All Good
4904,10-q,2007-05-04,7818843,https://www.sec.gov/Archives/edgar/data/4904/000000490407000088/q107aep10q.htm,All Good
4904,10-q,2007-11-02,71209648,https://www.sec.gov/Archives/edgar/data/4904/000000490407000187/q307aep10q.htm,All Good
4904,10-q,2007-08-03,71024202,https://www.sec.gov/Archives/edgar/data/4904/000000490407000137/q207aep10q.htm,All Good
4904,10-q,2007-05-04,7818843,https://www.sec.gov/Archives/edgar/data/4904/000000490407000088/q107aep10q.htm,All Good
4904,10-q,2007-11-02,71209648,https://www.sec.gov/Archives/edgar/data/4904/000000490407000187/q307aep10q.htm,All Good
4904,10-q,2007-08-03,71024202,https://www.sec.gov/Archives/edgar/data/4904/000000490407000137/q207aep10q.htm,All Good
4904,10-q,2007-05-04,7818843,https://www.sec.gov/Archives/edgar/data/4904/000000490407000088/q107aep10q.htm,All Good
4904,10-q,2007-11-02,71209648,https://www.sec.gov/Archives/edgar/data/4904/000000490407000187/q307aep10q.htm,All Good
4904,10-q,2007-08-03,71024202,https://www.sec.gov/Archives/edgar/data/4904/000000490407000137/q207aep10q.htm,All Good
4904,10-q,2007-05-04,7818843,https://www.sec.gov/Archives/edgar/data/4904/000000490407000088/q107aep10q.htm,All Good
4904,10-q,2007-11-02,71209648,https://www.sec.gov/Archives/edgar/data/4904/000000490407000187/q307aep10q.htm,All Good
4904,10-q,2007-08-03,71024202,https://www.sec.gov/Archives/edgar/data/4904/000000490407000137/q207aep10q.htm,All Good
4904,10-q,2007-05-04,7818843,https://www.sec.gov/Archives/edgar/data/4904/000000490407000088/q107aep10q.htm,All Good
4447,10-q,2007-11-07,71222509,https://www.sec.gov/Archives/edgar/data/4447/000095012307015071/y41998e10vq.htm,All Good
4447,10-q,2007-08-03,71024673,https://www.sec.gov/Archives/edgar/data/4447/000095012307010816/y37893e10vq.htm,All Good
4447,10-q,2007-05-04,7820977,https://www.sec.gov/Archives/edgar/data/4447/000095012307006796/y34435e10vq.htm,All Good
773910,10-q,2007-11-09,71227853,https://www.sec.gov/Archives/edgar/data/773910/000077391007000014/anadarko_form10q-093007.htm,All Good
773910,10-q,2007-08-03,71021751,https://www.sec.gov/Archives/edgar/data/773910/000077391007000013/anadarko_form10q-63007.htm,All Good
773910,10-q,2007-05-08,7829253,https://www.sec.gov/Archives/edgar/data/773910/000077391007000007/anadarko_form10q-1stqtr07.htm,All Good
315293,10-q,2007-11-08,71225381,https://www.sec.gov/Archives/edgar/data/315293/000110465907081144/a07-25519_110q.htm,All Good
315293,10-q,2007-08-09,71038417,https://www.sec.gov/Archives/edgar/data/315293/000110465907060638/a07-18825_110q.htm,All Good
315293,10-q,2007-05-10,7835980,https://www.sec.gov/Archives/edgar/data/315293/000110465907038033/a07-10775_110q.htm,All Good
6769,10-q,2007-11-09,71229109,https://www.sec.gov/Archives/edgar/data/6769/000095012907005513/h51325e10vq.htm,All Good
6769,10-q,2007-08-09,71038654,https://www.sec.gov/Archives/edgar/data/6769/000095012907003894/h48421e10vq.htm,All Good
6769,10-q,2007-05-10,7836974,https://www.sec.gov/Archives/edgar/data/6769/000095012907002449/h46387e10vq.htm,All Good
7084,10-q,2007-11-08,71226429,https://www.sec.gov/Archives/edgar/data/7084/000000708407000179/adm10qfy08q1.htm,All Good
7084,10-q,2007-05-09,7829401,https://www.sec.gov/Archives/edgar/data/7084/000000708407000117/adm10qfy07q3.htm,All Good
7084,10-q,2007-02-06,7584995,https://www.sec.gov/Archives/edgar/data/7084/000000708407000041/adm10qfy07q2.htm,All Good
8670,10-q,2007-11-09,71230852,https://www.sec.gov/Archives/edgar/data/8670/000000867007000251/sept10q.htm,All Good
8670,10-q,2007-05-09,7833269,https://www.sec.gov/Archives/edgar/data/8670/000115752307004891/a5398369.htm,All Good
8670,10-q,2007-02-09,7596827,https://www.sec.gov/Archives/edgar/data/8670/000000867007000103/decq07v3.htm,All Good
866787,10-q,2007-12-14,71307138,https://www.sec.gov/Archives/edgar/data/866787/000114420407067585/v096835_10q.htm,All Good
866787,10-q,2007-06-08,7910118,https://www.sec.gov/Archives/edgar/data/866787/000114420407031080/v077912_10q.htm,All Good
866787,10-q,2007-03-08,7681504,https://www.sec.gov/Archives/edgar/data/866787/000114420407011857/v067565_10q.htm,All Good
8818,10-q,2007-11-07,71221397,https://www.sec.gov/Archives/edgar/data/8818/000095013407023158/a35178e10vq.htm,All Good
8818,10-q,2007-08-09,71039274,https://www.sec.gov/Archives/edgar/data/8818/000095013407017499/a32652e10vq.htm,All Good
8818,10-q,2007-05-10,7837282,https://www.sec.gov/Archives/edgar/data/8818/000095013407011071/a30099e10vq.htm,All Good
9389,10-q,2007-11-07,71221835,https://www.sec.gov/Archives/edgar/data/9389/000000938907000463/f10_main.htm,All Good
9389,10-q/a,2007-10-17,71176851,https://www.sec.gov/Archives/edgar/data/9389/000000938907000448/f10q_exhibit-index.htm,All Good
9389,10-q,2007-08-01,71016663,https://www.sec.gov/Archives/edgar/data/9389/000000938907000341/f10q.htm,All Good
9389,10-q,2007-05-09,7833031,https://www.sec.gov/Archives/edgar/data/9389/000000938907000192/f10q.htm,All Good
9389,10-q,2007-11-07,71221835,https://www.sec.gov/Archives/edgar/data/9389/000000938907000463/f10_main.htm,All Good
9389,10-q/a,2007-10-17,71176851,https://www.sec.gov/Archives/edgar/data/9389/000000938907000448/f10q_exhibit-index.htm,All Good
9389,10-q,2007-08-01,71016663,https://www.sec.gov/Archives/edgar/data/9389/000000938907000341/f10q.htm,All Good
9389,10-q,2007-05-09,7833031,https://www.sec.gov/Archives/edgar/data/9389/000000938907000192/f10q.htm,All Good
9389,10-q,2007-11-07,71221835,https://www.sec.gov/Archives/edgar/data/9389/000000938907000463/f10_main.htm,All Good
9389,10-q/a,2007-10-17,71176851,https://www.sec.gov/Archives/edgar/data/9389/000000938907000448/f10q_exhibit-index.htm,All Good
9389,10-q,2007-08-01,71016663,https://www.sec.gov/Archives/edgar/data/9389/000000938907000341/f10q.htm,All Good
9389,10-q,2007-05-09,7833031,https://www.sec.gov/Archives/edgar/data/9389/000000938907000192/f10q.htm,All Good
9389,10-q,2007-11-07,71221835,https://www.sec.gov/Archives/edgar/data/9389/000000938907000463/f10_main.htm,All Good
9389,10-q/a,2007-10-17,71176851,https://www.sec.gov/Archives/edgar/data/9389/000000938907000448/f10q_exhibit-index.htm,All Good
9389,10-q,2007-08-01,71016663,https://www.sec.gov/Archives/edgar/data/9389/000000938907000341/f10q.htm,All Good
9389,10-q,2007-05-09,7833031,https://www.sec.gov/Archives/edgar/data/9389/000000938907000192/f10q.htm,All Good
9389,10-q,2007-11-07,71221835,https://www.sec.gov/Archives/edgar/data/9389/000000938907000463/f10_main.htm,All Good
9389,10-q/a,2007-10-17,71176851,https://www.sec.gov/Archives/edgar/data/9389/000000938907000448/f10q_exhibit-index.htm,All Good
9389,10-q,2007-08-01,71016663,https://www.sec.gov/Archives/edgar/data/9389/000000938907000341/f10q.htm,All Good
9389,10-q,2007-05-09,7833031,https://www.sec.gov/Archives/edgar/data/9389/000000938907000192/f10q.htm,All Good
1390777,10-q,2007-11-09,71229648,https://www.sec.gov/Archives/edgar/data/1390777/000119312507241880/d10q.htm,All Good
1390777,10-q,2007-08-08,71035245,https://www.sec.gov/Archives/edgar/data/1390777/000119312507175390/d10q.htm,All Good
9892,10-q/a,2007-11-01,71205656,https://www.sec.gov/Archives/edgar/data/9892/000119312507232206/d10qa.htm,All Good
9892,10-q,2007-10-29,71196548,https://www.sec.gov/Archives/edgar/data/9892/000119312507228207/d10q.htm,All Good
9892,10-q,2007-07-27,71006216,https://www.sec.gov/Archives/edgar/data/9892/000119312507164007/d10q.htm,All Good
9892,10-q,2007-04-26,7791965,https://www.sec.gov/Archives/edgar/data/9892/000119312507091895/d10q.htm,All Good
10456,10-q,2007-11-05,71214000,https://www.sec.gov/Archives/edgar/data/10456/000095013707016572/c21080e10vq.htm,All Good
10456,10-q,2007-08-01,71014211,https://www.sec.gov/Archives/edgar/data/10456/000095013707010939/c17186e10vq.htm,All Good
10456,10-q,2007-05-04,7817358,https://www.sec.gov/Archives/edgar/data/10456/000095013707006736/c14840e10vq.htm,All Good
10795,10-q,2007-08-08,71034803,https://www.sec.gov/Archives/edgar/data/10795/000093041307006530/c49745_10-q.htm,All Good
10795,10-q,2007-05-09,7832800,https://www.sec.gov/Archives/edgar/data/10795/000093041307004270/c48386_10-q.htm,All Good
10795,10-q,2007-02-06,7585330,https://www.sec.gov/Archives/edgar/data/10795/000093041307000981/c46550_10-q.htm,All Good
11199,10-q,2007-11-09,71228599,https://www.sec.gov/Archives/edgar/data/11199/000110465907081520/a07-25480_110q.htm,All Good
11199,10-q,2007-08-08,71035285,https://www.sec.gov/Archives/edgar/data/11199/000110465907060168/a07-18782_110q.htm,All Good
11199,10-q,2007-05-10,7836000,https://www.sec.gov/Archives/edgar/data/11199/000110465907038036/a07-10728_110q.htm,All Good
1067983,10-q,2007-11-02,71211533,https://www.sec.gov/Archives/edgar/data/1067983/000095013407022672/a35091e10vq.htm,All Good
1067983,10-q,2007-08-03,71024538,https://www.sec.gov/Archives/edgar/data/1067983/000095013407016772/a32496e10vq.htm,All Good
1067983,10-q,2007-05-04,7821133,https://www.sec.gov/Archives/edgar/data/1067983/000095015007000022/a29898e10vq.htm,All Good
764478,10-q,2007-10-11,71167584,https://www.sec.gov/Archives/edgar/data/764478/000110465907074510/a07-25350_110q.htm,All Good
764478,10-q,2007-07-12,7976644,https://www.sec.gov/Archives/edgar/data/764478/000110465907053577/a07-18349_110q.htm,All Good
764478,10-q,2007-01-04,7510708,https://www.sec.gov/Archives/edgar/data/764478/000110465907000684/a06-26549_110q.htm,All Good
12659,10-q,2007-12-13,71303084,https://www.sec.gov/Archives/edgar/data/12659/000095013707018444/c19129e10vq.htm,All Good
12659,10-q,2007-09-06,71101374,https://www.sec.gov/Archives/edgar/data/12659/000095012407004609/c18368e10vq.htm,All Good
12659,10-q,2007-03-14,7692261,https://www.sec.gov/Archives/edgar/data/12659/000095013707003740/c13075e10vq.htm,All Good
885725,10-q,2007-11-07,71220984,https://www.sec.gov/Archives/edgar/data/885725/000107261307002610/form10-q_15530.htm,All Good
885725,10-q,2007-08-08,71036033,https://www.sec.gov/Archives/edgar/data/885725/000107261307001800/form10-q_15303.htm,All Good
